iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
GBR,Europe,United Kingdom,2021-07-25,5706486.0,28800.0,37931.143,129244.0,28.0,64.286,83664.088,422.243,556.117,1894.876,0.411,0.943,0.9,779.0,11.421,5649.0,82.821,,,6348.0,93.069,815348.0,228906478.0,3356.05,11.954,986833.0,14.468,0.0385,26.0,tests performed,83876595.0,46589211.0,37287384.0,,142507.0,208976.0,122.97,68.31,54.67,,3064.0,39310.0,0.058,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,103457.6,10.66,7.01,1516.81538673517
GBR,Europe,United Kingdom,2021-07-26,5730989.0,24503.0,35755.714,129258.0,14.0,63.571,84023.332,359.244,524.223,1895.081,0.205,0.932,0.88,820.0,12.022,6005.0,88.041,,,6408.0,93.949,870931.0,229777409.0,3368.819,12.769,935192.0,13.711,0.0382,26.2,tests performed,84055550.0,46619230.0,37436320.0,,178955.0,208936.0,123.24,68.35,54.89,,3063.0,38503.0,0.056,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-07-27,5754319.0,23330.0,32464.571,129389.0,131.0,68.571,84365.379,342.046,475.97,1897.002,1.921,1.005,0.87,848.0,12.433,6099.0,89.419,,,6387.0,93.641,837258.0,230614667.0,3381.094,12.275,921045.0,13.504,0.0352,28.4,tests performed,84242602.0,46654632.0,37587970.0,,187052.0,207042.0,123.51,68.4,55.11,,3035.0,37984.0,0.056,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-07-28,5779851.0,25532.0,29867.571,129516.0,127.0,76.286,84739.709,374.33,437.895,1898.864,1.862,1.118,0.86,853.0,12.506,6108.0,89.551,,,6309.0,92.498,939242.0,231553909.0,3394.864,13.77,902163.0,13.227,0.0331,30.2,tests performed,84457622.0,46698479.0,37759143.0,,215020.0,205125.0,123.83,68.47,55.36,,3007.0,37805.0,0.055,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-07-29,5810596.0,30745.0,28609.571,129601.0,85.0,76.429,85190.469,450.759,419.451,1900.11,1.246,1.121,0.86,869.0,12.741,5987.0,87.777,,,6193.0,90.797,927118.0,232481027.0,3408.457,13.593,874503.0,12.821,0.0327,30.6,tests performed,84679893.0,46740832.0,37939061.0,,222271.0,203687.0,124.15,68.53,55.62,,2986.0,37564.0,0.055,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-07-30,5839899.0,29303.0,27669.143,129669.0,68.0,77.0,85620.086,429.618,405.664,1901.107,0.997,1.129,0.87,889.0,13.034,6020.0,88.261,,,6075.0,89.067,869322.0,233350349.0,3421.203,12.745,863258.0,12.656,0.032,31.2,tests performed,84887713.0,46777556.0,38110157.0,,207820.0,200188.0,124.46,68.58,55.87,,2935.0,36672.0,0.054,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-07-31,5865732.0,25833.0,26863.714,129740.0,71.0,74.857,85998.83,378.743,393.855,1902.148,1.041,1.097,0.87,893.0,13.092,5959.0,87.366,,,5923.0,86.838,695924.0,234046273.0,3431.406,10.203,850735.0,12.473,0.0316,31.7,tests performed,85138553.0,46816382.0,38322171.0,,250840.0,200638.0,124.82,68.64,56.19,,2942.0,35960.0,0.053,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-01,5889930.0,24198.0,26206.286,129805.0,65.0,80.143,86353.602,354.772,384.216,1903.101,0.953,1.175,0.88,877.0,12.858,5983.0,87.718,,,5719.0,83.848,689516.0,234735789.0,3441.515,10.109,832759.0,12.209,0.0315,31.8,tests performed,85277829.0,46837614.0,38440215.0,,139276.0,200176.0,125.03,68.67,56.36,,2935.0,35486.0,0.052,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,104642.5,10.67,11.4,1534.18747493113
GBR,Europe,United Kingdom,2021-08-02,5911692.0,21762.0,25814.714,129829.0,24.0,81.571,86672.66,319.058,378.475,1903.452,0.352,1.196,0.89,895.0,13.122,6216.0,91.134,,,5569.0,81.648,773300.0,235509089.0,3452.852,11.338,818811.0,12.005,0.0315,31.8,tests performed,85430113.0,46863706.0,38566407.0,,152284.0,196366.0,125.25,68.71,56.54,,2879.0,34925.0,0.051,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-03,5933213.0,21521.0,25556.286,129968.0,139.0,82.714,86988.184,315.524,374.687,1905.49,2.038,1.213,0.91,887.0,13.005,6007.0,88.07,,,5414.0,79.376,782714.0,236291803.0,3464.328,11.476,811019.0,11.891,0.0315,31.7,tests performed,85602164.0,46892996.0,38709168.0,,172051.0,194223.0,125.5,68.75,56.75,,2848.0,34052.0,0.05,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-04,5962206.0,28993.0,26050.714,130088.0,120.0,81.714,87413.257,425.073,381.935,1907.25,1.759,1.198,0.92,881.0,12.917,5793.0,84.932,,,5398.0,79.141,871483.0,237163286.0,3477.105,12.777,801340.0,11.749,0.0325,30.8,tests performed,85801167.0,46926330.0,38874837.0,,199003.0,191935.0,125.8,68.8,57.0,,2814.0,32550.0,0.048,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-05,5992100.0,29894.0,25929.143,130175.0,87.0,82.0,87851.54,438.283,380.153,1908.525,1.276,1.202,0.94,871.0,12.77,5756.0,84.39,,,5378.0,78.848,869146.0,238032432.0,3489.848,12.743,793058.0,11.627,0.0327,30.6,tests performed,86009359.0,46961830.0,39047529.0,,208192.0,189924.0,126.1,68.85,57.25,,2785.0,31571.0,0.046,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-06,6023582.0,31482.0,26240.429,130268.0,93.0,85.571,88313.105,461.565,384.717,1909.889,1.363,1.255,0.95,870.0,12.755,5754.0,84.361,,,5411.0,79.332,822864.0,238855296.0,3501.912,12.064,786421.0,11.53,0.0334,30.0,tests performed,86214691.0,46998806.0,39215885.0,,205332.0,189568.0,126.4,68.91,57.5,,2779.0,31607.0,0.046,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-07,6051850.0,28268.0,26588.286,130372.0,104.0,90.286,88727.548,414.444,389.817,1911.414,1.525,1.324,0.97,854.0,12.521,5705.0,83.642,,,5465.0,80.124,677689.0,239532985.0,3511.848,9.936,783816.0,11.492,0.0339,29.5,tests performed,86466264.0,47036796.0,39429468.0,,251573.0,189673.0,126.77,68.96,57.81,,2781.0,31488.0,0.046,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-08,6078991.0,27141.0,27008.714,130411.0,39.0,86.571,89125.469,397.92,395.981,1911.985,0.572,1.269,0.97,856.0,12.55,5858.0,85.885,,,5469.0,80.182,705532.0,240238517.0,3522.191,10.344,786104.0,11.525,0.0344,29.1,tests performed,86611177.0,47059639.0,39551538.0,,144913.0,190478.0,126.98,69.0,57.99,,2793.0,31718.0,0.047,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,105851.8,10.68,11.64,1551.91729707256
GBR,Europe,United Kingdom,2021-08-09,6103912.0,24921.0,27460.0,130448.0,37.0,88.429,89490.841,365.372,402.597,1912.528,0.542,1.296,0.98,859.0,12.594,6019.0,88.246,,,5439.0,79.742,767547.0,241006064.0,3533.445,11.253,785282.0,11.513,0.035,28.6,tests performed,86780455.0,47091889.0,39688566.0,,169278.0,192906.0,127.23,69.04,58.19,,2828.0,32598.0,0.048,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-10,6127226.0,23314.0,27716.143,130594.0,146.0,89.429,89832.653,341.812,406.353,1914.668,2.141,1.311,0.99,874.0,12.814,6021.0,88.275,,,5568.0,81.634,778746.0,241784810.0,3544.862,11.417,784715.0,11.505,0.0353,28.3,tests performed,86969109.0,47129400.0,39839709.0,,188654.0,195278.0,127.51,69.1,58.41,,2863.0,33772.0,0.05,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-11,6156530.0,29304.0,27760.571,130698.0,104.0,87.143,90262.286,429.633,407.004,1916.193,1.525,1.278,1.0,871.0,12.77,6006.0,88.055,,,5582.0,81.839,862823.0,242647633.0,3557.512,12.65,783478.0,11.487,0.0354,28.2,tests performed,87184438.0,47170968.0,40013470.0,,215329.0,197610.0,127.82,69.16,58.66,,2897.0,34948.0,0.051,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-12,6189280.0,32750.0,28168.571,130792.0,94.0,88.143,90742.441,480.155,412.986,1917.571,1.378,1.292,1.01,882.0,12.931,5961.0,87.396,,,5623.0,82.44,874249.0,243521882.0,3570.33,12.818,784207.0,11.497,0.0359,27.8,tests performed,87421381.0,47215352.0,40206029.0,,236943.0,201717.0,128.17,69.22,58.95,,2957.0,36217.0,0.053,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-13,6221684.0,32404.0,28300.286,130892.0,100.0,89.143,91217.523,475.082,414.917,1919.037,1.466,1.307,1.02,892.0,13.078,5989.0,87.806,,,5633.0,82.587,859917.0,244381799.0,3582.937,12.607,789500.0,11.575,0.0359,27.9,tests performed,87633456.0,47255842.0,40377614.0,,212075.0,202681.0,128.48,69.28,59.2,,2972.0,36719.0,0.054,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-14,6250890.0,29206.0,28434.286,130986.0,94.0,87.714,91645.719,428.196,416.882,1920.416,1.378,1.286,1.03,892.0,13.078,5886.0,86.296,,,5693.0,83.466,643282.0,245025081.0,3592.368,9.431,784585.0,11.503,0.0362,27.6,tests performed,87879643.0,47302445.0,40577198.0,,246187.0,201911.0,128.84,69.35,59.49,,2960.0,37950.0,0.056,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-15,6277362.0,26472.0,28338.714,131045.0,59.0,90.571,92033.831,388.112,415.48,1921.281,0.865,1.328,1.03,898.0,13.166,6047.0,88.656,,,5759.0,84.434,661103.0,245686184.0,3602.061,9.693,778238.0,11.41,0.0364,27.5,tests performed,88037283.0,47333702.0,40703581.0,,157640.0,203729.0,129.07,69.4,59.68,,2987.0,39152.0,0.057,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,107206.3,10.7,12.96,1571.77592941405
GBR,Europe,United Kingdom,2021-08-16,6305585.0,28223.0,28810.429,131071.0,26.0,89.0,92447.615,413.784,422.396,1921.662,0.381,1.305,1.04,918.0,13.459,6384.0,93.597,,,5874.0,86.12,738700.0,246424884.0,3612.891,10.83,774117.0,11.35,0.0372,26.9,tests performed,88211389.0,47369418.0,40841971.0,,174106.0,204419.0,129.33,69.45,59.88,,2997.0,39647.0,0.058,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-17,6332244.0,26659.0,29288.286,131241.0,170.0,92.429,92838.468,390.854,429.402,1924.154,2.492,1.355,1.05,925.0,13.562,6408.0,93.949,,,5956.0,87.322,756063.0,247180947.0,3623.976,11.085,770877.0,11.302,0.038,26.3,tests performed,88401088.0,47413242.0,40987846.0,,189699.0,204568.0,129.61,69.51,60.09,,2999.0,40549.0,0.059,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-18,6365944.0,33700.0,29916.286,131352.0,111.0,93.429,93332.552,494.083,438.609,1925.782,1.627,1.37,1.06,909.0,13.327,6467.0,94.814,,,6018.0,88.231,847437.0,248028384.0,3636.401,12.424,768679.0,11.27,0.0389,25.7,tests performed,88617595.0,47460526.0,41157069.0,,216507.0,204737.0,129.92,69.58,60.34,,3002.0,41365.0,0.061,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-19,6402273.0,36329.0,30427.571,131465.0,113.0,96.143,93865.18,532.628,446.106,1927.438,1.657,1.41,1.07,928.0,13.606,6511.0,95.459,,,6105.0,89.507,879988.0,248908372.0,3649.302,12.902,769499.0,11.282,0.0395,25.3,tests performed,88848633.0,47516505.0,41332128.0,,231038.0,203893.0,130.26,69.67,60.6,,2989.0,43022.0,0.063,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-20,6439297.0,37024.0,31087.571,131580.0,115.0,98.286,94407.997,542.817,455.782,1929.124,1.686,1.441,1.07,955.0,14.001,6523.0,95.635,,,6185.0,90.68,783580.0,249691952.0,3660.79,11.488,758593.0,11.122,0.041,24.4,tests performed,89076910.0,47577390.0,41499520.0,,228277.0,206208.0,130.6,69.75,60.84,,3023.0,45935.0,0.067,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-21,6471130.0,31833.0,31462.857,131684.0,104.0,99.714,94874.708,466.711,461.284,1930.649,1.525,1.462,1.07,955.0,14.001,6534.0,95.796,,,6271.0,91.941,656563.0,250348515.0,3670.416,9.626,760491.0,11.15,0.0414,24.2,tests performed,89344797.0,47650396.0,41694401.0,,267887.0,209308.0,130.99,69.86,61.13,,3069.0,49707.0,0.073,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-22,6503141.0,32011.0,32254.143,131733.0,49.0,98.286,95344.028,469.321,472.885,1931.367,0.718,1.441,1.07,963.0,14.119,6752.0,98.993,,,6294.0,92.278,694806.0,251043321.0,3680.603,10.187,765305.0,11.22,0.0421,23.7,tests performed,89501494.0,47690741.0,41810753.0,,156697.0,209173.0,131.22,69.92,61.3,,3067.0,51006.0,0.075,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,108302.4,10.7,10.51,1587.84610062815
GBR,Europe,United Kingdom,2021-08-23,6534861.0,31720.0,32753.714,131773.0,40.0,100.286,95809.082,465.054,480.21,1931.954,0.586,1.47,1.06,942.0,13.811,7022.0,102.951,,,6391.0,93.7,771996.0,251815317.0,3691.922,11.318,770062.0,11.29,0.0425,23.5,tests performed,89679178.0,47737142.0,41942036.0,,177684.0,209684.0,131.48,69.99,61.49,,3074.0,52532.0,0.077,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-24,6565528.0,30667.0,33326.286,131947.0,174.0,100.857,96258.698,449.616,488.604,1934.505,2.551,1.479,1.06,957.0,14.031,6964.0,102.101,,,6416.0,94.066,777752.0,252593069.0,3703.324,11.403,773160.0,11.335,0.0431,23.2,tests performed,89865264.0,47792552.0,42072712.0,,186086.0,209168.0,131.75,70.07,61.68,,3067.0,54187.0,0.079,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-25,6601109.0,35581.0,33595.0,132097.0,150.0,106.429,96780.359,521.661,492.544,1936.704,2.199,1.56,1.06,974.0,14.28,6990.0,102.482,,,6541.0,95.899,950622.0,253543691.0,3717.262,13.937,787901.0,11.552,0.0427,23.4,tests performed,90095045.0,47860628.0,42234417.0,,229781.0,211064.0,132.09,70.17,61.92,,3094.0,57157.0,0.084,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-26,6639111.0,38002.0,33834.0,132237.0,140.0,110.286,97337.515,557.156,496.048,1938.757,2.053,1.617,1.06,982.0,14.397,7035.0,103.142,,,6552.0,96.06,1018385.0,254562076.0,3732.192,14.931,807672.0,11.841,0.0419,23.9,tests performed,90295121.0,47915768.0,42379353.0,,200076.0,206641.0,132.38,70.25,62.13,,3030.0,57038.0,0.084,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-27,6676835.0,37724.0,33934.0,132337.0,100.0,108.143,97890.595,553.08,497.514,1940.223,1.466,1.586,1.05,988.0,14.485,7089.0,103.933,,,6623.0,97.101,924323.0,255486399.0,3745.744,13.552,827778.0,12.136,0.041,24.4,tests performed,90471514.0,47960705.0,42510809.0,,176393.0,199229.0,132.64,70.32,62.33,,2921.0,54759.0,0.08,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-28,6708969.0,32134.0,33977.0,132471.0,134.0,112.429,98361.719,471.124,498.145,1942.187,1.965,1.648,1.05,953.0,13.972,6984.0,102.394,,,6609.0,96.896,743959.0,256230358.0,3756.652,10.907,840263.0,12.319,0.0404,24.7,tests performed,90648473.0,48003976.0,42644497.0,,176959.0,186239.0,132.9,70.38,62.52,,2730.0,50511.0,0.074,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-29,6741932.0,32963.0,34113.0,132532.0,61.0,114.143,98844.997,483.278,500.138,1943.082,0.894,1.673,1.04,971.0,14.236,7114.0,104.3,,,6634.0,97.263,722197.0,256952555.0,3767.24,10.588,844176.0,12.377,0.0404,24.7,tests performed,90752303.0,48028366.0,42723937.0,,103830.0,178687.0,133.05,70.42,62.64,,2620.0,48232.0,0.071,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,109479.5,10.71,11.19,1605.10383125139
GBR,Europe,United Kingdom,2021-08-30,6768196.0,26264.0,33333.571,132580.0,48.0,115.286,99230.06,385.062,488.711,1943.786,0.704,1.69,1.04,984.0,14.427,7343.0,107.657,,,6669.0,97.776,702263.0,257654818.0,3777.536,10.296,834214.0,12.231,0.0399,25.0,tests performed,90838594.0,48048009.0,42790585.0,,86291.0,165631.0,133.18,70.44,62.74,,2428.0,44410.0,0.065,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-08-31,6800151.0,31955.0,33517.571,132630.0,50.0,97.571,99698.559,468.5,491.409,1944.519,0.733,1.431,1.04,1014.0,14.866,7681.0,112.613,,,6673.0,97.834,963458.0,258618276.0,3791.661,14.125,860744.0,12.62,0.0389,25.7,tests performed,90997895.0,48087908.0,42909987.0,,159301.0,161804.0,133.41,70.5,62.91,,2372.0,42194.0,0.062,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-09-01,6835680.0,35529.0,33510.143,132837.0,207.0,105.714,100219.458,520.899,491.3,1947.553,3.035,1.55,1.05,1030.0,15.101,7685.0,112.672,,,6718.0,98.494,1081700.0,259699976.0,3807.52,15.859,879469.0,12.894,0.0381,26.2,tests performed,91155368.0,48131996.0,43023372.0,,157473.0,151475.0,133.64,70.57,63.08,,2221.0,38767.0,0.057,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-09-02,6873551.0,37871.0,33491.429,133015.0,178.0,111.143,100774.693,555.235,491.025,1950.163,2.61,1.629,1.05,1038.0,15.218,7625.0,111.792,,,6761.0,99.125,1280862.0,260980838.0,3826.299,18.779,916966.0,13.444,0.0365,27.4,tests performed,91314745.0,48171998.0,43142747.0,,159377.0,145661.0,133.88,70.63,63.25,,2136.0,36604.0,0.054,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-09-03,6915660.0,42109.0,34117.857,133136.0,121.0,114.143,101392.063,617.37,500.21,1951.937,1.774,1.673,1.06,1034.0,15.16,7674.0,112.51,,,6746.0,98.905,1282505.0,262263343.0,3845.102,18.803,968135.0,14.194,0.0352,28.4,tests performed,91460601.0,48207264.0,43253337.0,,145856.0,141298.0,134.09,70.68,63.41,,2072.0,35223.0,0.052,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-09-04,6952350.0,36690.0,34768.714,133256.0,120.0,112.143,101929.983,537.92,509.752,1953.697,1.759,1.644,1.06,1019.0,14.94,7559.0,110.824,,,6836.0,100.224,807958.0,263071301.0,3856.948,11.846,977278.0,14.328,0.0356,28.1,tests performed,91630208.0,48248318.0,43381890.0,,169607.0,140248.0,134.34,70.74,63.6,,2056.0,34906.0,0.051,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-09-05,6988907.0,36557.0,35282.143,133324.0,68.0,113.143,102465.954,535.97,517.28,1954.693,0.997,1.659,1.05,1018.0,14.925,7754.0,113.683,,,6856.0,100.517,1085960.0,264157261.0,3872.87,15.922,1029244.0,15.09,0.0343,29.2,tests performed,91725196.0,48270113.0,43455083.0,,94988.0,138985.0,134.48,70.77,63.71,,2038.0,34535.0,0.051,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,110239.0,10.68,7.95,1616.23903336535
GBR,Europe,United Kingdom,2021-09-06,7029747.0,40840.0,37364.429,133369.0,45.0,112.714,103064.718,598.765,547.808,1955.353,0.66,1.653,1.04,1062.0,15.57,8040.0,117.876,,,6930.0,101.602,1471860.0,265629121.0,3894.449,21.579,1139186.0,16.702,0.0328,30.5,tests performed,91827909.0,48292811.0,43535098.0,,102713.0,141331.0,134.63,70.8,63.83,,2072.0,34972.0,0.051,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-09-07,7066978.0,37231.0,38118.143,133578.0,209.0,135.429,103610.571,545.852,558.859,1958.417,3.064,1.986,1.03,1047.0,15.35,7984.0,117.055,,,7032.0,103.098,1301562.0,266930683.0,3913.531,19.082,1187487.0,17.41,0.0321,31.2,tests performed,91940381.0,48319435.0,43620946.0,,112472.0,134641.0,134.8,70.84,63.95,,1974.0,33075.0,0.048,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-09-08,7105508.0,38530.0,38546.857,133770.0,192.0,133.286,104175.468,564.897,565.144,1961.232,2.815,1.954,1.01,1060.0,15.541,8140.0,119.342,,,7117.0,104.344,1397677.0,268328360.0,3934.023,20.492,1232626.0,18.072,0.0313,32.0,tests performed,92053472.0,48344566.0,43708906.0,,113091.0,128301.0,134.96,70.88,64.08,,1881.0,30367.0,0.045,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,2021-09-09,7143019.0,37511.0,38495.429,133937.0,167.0,131.714,104725.425,549.957,564.39,1963.681,2.448,1.931,0.99,1051.0,15.409,8149.0,119.474,,,7153.0,104.872,1400756.0,269729116.0,3954.56,20.537,1249754.0,18.323,0.0308,32.5,tests performed,92175948.0,48370340.0,43805608.0,,122476.0,123029.0,135.14,70.92,64.22,,1804.0,28335.0,0.042,43.98,68207114.0,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,,,,
